,0-1,0-10,0-11,0-12,0-2,0-3,0-4,0-5,0-6,0-7,0-8,0-9,1-10,1-11,1-12,1-2,1-3,1-4,1-5,1-6,1-7,1-8,1-9,10-11,10-12,11-12,2-10,2-11,2-12,2-3,2-4,2-5,2-6,2-7,2-8,2-9,3-10,3-11,3-12,3-4,3-5,3-6,3-7,3-8,3-9,4-10,4-11,4-12,4-5,4-6,4-7,4-8,4-9,5-10,5-11,5-12,5-6,5-7,5-8,5-9,6-10,6-11,6-12,6-7,6-8,6-9,7-10,7-11,7-12,7-8,7-9,8-10,8-11,8-12,8-9,9-10,9-11,9-12,volume
0,414.9011625888525,229.44074140108088,351.12223494732785,143.11274750669855,200.13877594632572,127.67464497691789,35.83407098726089,406.6337464891085,31.541891581642158,433.6894621932681,272.4271969383452,364.8821017046444,194.6324111994195,72.24893703895388,277.9149614224949,224.59062962579512,290.6345741296958,415.23777078649914,9.080507009512809,415.8189485622414,22.579387961402336,149.48426602634197,56.39858574283122,125.12136439902046,86.74809207880914,210.69616411872772,30.34854368833062,155.44379273173436,57.05208443881125,98.62608143482679,210.0363822921138,215.73515882862114,195.14352208973645,240.77432504927282,111.08256927149401,170.41791525565296,120.99631137169241,231.24047435512716,59.942499638433084,124.60503292217489,282.7274098682419,137.00793581762582,310.4486659226379,145.16228940530343,243.72347320785656,237.7231251495015,354.9062605482008,154.44266812100787,407.32887299300785,67.3606877362023,435.01485701027497,268.7510604222677,367.8188112422722,185.73301780674564,63.171570959063644,269.2528118574138,407.2880157761216,28.377006240825004,142.4727767550339,47.32172691268649,225.28804819486538,349.4537857978715,138.79311990390886,433.6253873744559,278.15009021339733,363.8534792750706,210.5414239910331,85.76218797377678,295.1969074143406,170.83167325472894,70.40187172675591,91.89780991381367,104.67393991142187,148.64387746308333,112.14297733237917,140.1576063314652,15.850592893795408,225.2068359815898,947.4697600071833
1,414.9076411063024,229.71527062508954,351.1899137704187,143.38825856673694,200.48703858813937,127.9065687678944,37.268673398390874,406.6356169452726,32.80466989931222,433.6911122010115,272.69058665791175,364.9154736650433,195.10379128872293,72.83547594018802,278.1409902799442,225.0352658924361,290.6842014508389,415.31315046835954,9.14387439128182,415.97353289253385,22.85510495972099,149.79585986860724,56.86463795287123,125.19619200654361,86.77972327438025,210.7054753707081,30.35415872295018,155.52143650359926,57.1271306369592,100.53765418864904,211.19097377142455,216.1303574555161,195.16354587483113,241.00753899185113,113.60280325078033,170.5564801897971,122.46771147046137,231.70070226907004,62.194352380222746,124.6309437958843,282.8008821279494,138.02359599219966,310.5765301942869,145.2254636063307,244.05088914771676,238.69054640835117,355.3197894014018,155.62237661168814,407.42800741095687,70.05865701151747,435.1655780950619,268.75667720869626,368.1318632811903,186.151755137101,63.69511244222075,269.443511539561,407.4173209864979,28.48381262756653,142.87638824501656,47.72488577151405,225.2989048847718,349.46012234315947,138.79316399949315,433.69552070894673,278.941484692755,363.8762583921303,210.77946432038735,85.95044910938128,295.2965651221039,171.34059734591224,70.50040510635809,94.78378407347405,106.36326219568596,150.10157169019686,113.41255400248977,140.29860618575285,15.97116745158572,225.24137684941056,985.3680779074034
2,414.9144160299003,230.0000502375595,351.2601004684863,143.67387711197864,200.84803203596817,128.1472682463732,38.703288465738815,406.63758993209865,34.06748475203625,433.6927934497374,272.9642858016147,364.95008944867067,195.59269794572478,73.43994038581228,278.375869431759,225.49653940156236,290.7356772986314,415.3913453167011,9.209137882308248,416.1343199832922,23.138020478812326,150.11888143492817,57.34507590930288,125.27407452289434,86.81254512566224,210.71521400117152,30.359966658988373,155.60219088814745,57.20487917695939,102.48587563955468,212.38370568929128,216.54048245575953,195.18428130720352,241.2497704067898,116.16405864742003,170.70041528092,123.97809672952722,232.17767190999174,64.45112905490576,124.65782769322034,282.8770810941004,139.07151101983692,310.7091765846964,145.29119542551734,244.39049828643476,239.69147728683978,355.7486809314148,156.83869262594558,407.53083342502583,72.75663184089348,435.32194324955873,268.7625581161045,368.4566928237469,186.5862300584367,64.23469175853452,269.6417582123324,407.55186914607305,28.59439850681449,143.29441751834787,48.14054752875231,225.3101512351681,349.46677644465376,138.79322115744978,433.7685256925561,279.76198286531746,363.90001711441886,211.02674608320334,86.14562705676892,295.4002155947626,171.86768183645793,70.60272571676971,97.69311079491231,108.09046093520978,151.6020064281733,114.7169683791489,140.44511120954408,16.095292540998887,225.27733846292182,1023.265208307454
3,414.92150260352656,230.2950563086369,351.3327931376691,143.96954191408503,201.22169969680976,128.39670631237752,40.13792009079678,406.6396807148708,35.33032662581951,433.6945517088065,273.2482693985048,364.98594853880064,196.09899889601826,74.06190256186082,278.6195909243245,225.97434726475652,290.7889996367451,415.4723390342772,9.276257462214348,416.30128687546335,23.427897687627414,150.45326194952273,57.83955310597129,125.35499112894271,86.8465714457321,210.725379951437,30.365968101945064,155.6860364484538,57.285332204100726,104.46867988777568,213.61392302463958,216.9654482648845,195.20571184947755,241.50102201341102,118.76366347293421,170.84969202904242,125.52605009113911,232.67126124554727,66.71231081401693,124.68567044815991,282.9560033121091,140.15093565407068,310.84662765922604,145.35947400799202,244.74223176911994,240.72548573900136,356.19284982479354,158.09074471858077,407.63733361403274,75.45461013052628,435.4839621188384,268.7686801689324,368.79323910249246,187.03633176151288,64.78991925565929,269.8475497479839,407.6916393370081,28.708748623189663,143.72674311940966,48.56840309272694,225.32177206410725,349.4737175651121,138.79326089494998,433.84441580312205,280.61130307954556,363.9247246579465,211.28326620779856,86.3477182412412,295.50789987861384,172.41279324257764,70.7088615912225,100.62374859079283,109.85373421955704,153.14392460458635,116.0550323460238,140.59708886538624,16.222885772984053,225.31472004811656,1061.1760262094554
4,414.9288702980838,230.60021998589852,351.40796049582775,144.27517140114514,201.607945544565,128.65481287235644,41.572560384765,406.64185877206774,36.593198760004945,433.6963412362015,273.54247689703743,365.0230202012626,196.62256025412674,74.70092900106668,278.8721253639371,226.46858510959055,290.84416105495427,415.5561598451801,9.345193358126753,416.47445719363685,23.724470334374196,150.79892841181922,58.347713517824175,125.43893529539952,86.88179229521238,210.7359655675224,30.372161495438903,155.77296647967395,57.3684727264697,106.48414782642665,214.88101282767173,217.4051679317697,195.22786973837174,241.76124996286686,121.39916730321553,171.00429560217106,127.11020203395545,233.18136288141767,68.97748593306397,124.71450752967404,283.0376404018464,141.26119060724943,310.98885628337734,145.43028784164886,245.10603328478456,241.79217436458953,356.65226926448986,159.37772566781496,407.74753490704285,78.15259362671829,435.65164303977554,268.7750739524895,369.1414994197616,187.50194805519635,65.36039953138973,270.0608625079527,407.8366571674211,28.82680429822142,144.17323954551563,49.008133779110864,225.33379744974536,349.4809762038681,138.7933213836433,433.9232050789099,281.4892183967743,363.95041147693166,211.54897613774742,86.55666095323933,295.6195914403744,172.97575019779913,70.81878069577758,103.57389842904179,111.65138455250002,154.72608936890194,117.42560223178614,140.7545214262949,16.35386862500095,225.3535136640753,1099.083156610931
5,414.9365343437125,230.91551482711714,351.48561510394904,144.59072059205337,202.00670814371736,128.92153271372126,43.007202646345725,406.64412411459693,37.85608635650535,433.6981620028831,273.84688753521044,365.06131906905364,197.16324236582534,75.3565789462767,279.1334387638072,226.97914468926305,290.90117468408425,415.64279051169547,9.415918466984763,416.6538065766157,24.027476069752222,151.1557993302462,58.86919976792231,125.52590160556834,86.91819985210753,210.74696309027195,30.378548399092995,155.8629779321513,57.45428110953226,108.53045153997881,216.1843047335103,217.85953680812642,195.2507379181413,242.03041094097048,124.06826327501649,171.16421265305937,128.72921641608008,233.7078766650769,71.24625111299896,124.74430862564708,283.1219886539531,142.40151579560268,311.13585387189994,145.50364800068633,245.4818601491601,242.89109408874617,357.12686179620863,160.6987791831653,407.86140343375934,80.85056311850477,435.8249482262526,268.7817241199715,369.501423848538,187.9829472121695,65.94571756464177,270.281653879144,407.98688545512005,28.948519163019238,144.6337560110935,49.45940733511525,225.346212539556,349.48853707196804,138.79339496495763,434.00486085787185,282.3954389395813,363.9770618637549,211.82382559433518,86.77238860000097,295.7352618066189,173.55635849407182,70.93245011231784,106.54191940613273,113.48175865497784,156.3472555911804,118.82754086311307,140.91739028780276,16.488156745022632,225.39371038109863,1136.9679120092185
6,414.9445099971615,231.24091339304942,351.56577153484574,144.9161269172721,202.41793123265873,129.19683704666795,44.44185740565299,406.6465225029989,39.11899959137407,433.7000597921211,274.16147708444504,365.1008603255113,197.72090881291007,76.02842921997093,279.40352331248624,227.50591626101343,290.96003246731345,415.7322147371392,9.488366981057236,416.83932853558156,24.336700799709558,151.52380568881313,59.40366507741702,125.61588496043699,86.95580538155772,210.75838766111136,30.385124885486587,155.9560629275845,57.542761239385996,110.60588701947628,217.5231426518166,218.32849265789713,195.27431743808592,242.30850394393536,126.76883804296051,171.32942638719035,130.38179637219912,234.2506903465427,73.51828705428079,124.77506546097386,283.2090693348147,143.57121180352385,311.2876378708362,145.57953583441613,245.86965329190704,244.02179939695242,357.6165566440979,162.0530553979275,407.97895221647144,83.54854158857923,436.00388753572463,268.788607788404,369.87296621486456,188.4792443193844,66.54551395898257,270.5099521990473,408.1423500228683,29.0738482903607,145.10819883873356,49.92194005597971,225.3590149109857,349.4964001576581,138.79346632452314,434.08941260081855,283.32969334297917,364.00467580519836,212.10781153497416,86.99488249733899,295.85495251108387,174.1544823066837,71.04988243471418,109.5263723502603,115.34332070926196,158.00624081535975,120.25976828212872,141.0856784648722,16.625672743350673,225.43532485649837,1174.8887924126534
7,414.95276671884386,231.57634883005483,351.64838213713034,145.25130433736183,202.84150975013023,129.48064176046364,45.87652249941331,406.6490081582069,40.38193395086349,433.7019735829105,274.4861956770274,365.1415979089242,198.29541435235404,76.71606447279613,279.6823470258937,228.04878894670298,291.0207334938101,415.82446128666766,9.562512060214862,417.0310145059583,24.651886385545943,151.90285263618665,59.95077447891425,125.70886146371718,86.99460355127825,210.77021657341118,30.391895313236716,156.05220264991158,57.63389154698387,112.7088476643609,218.89690242919275,218.81192882207893,195.29860754719783,242.59546984286965,129.49893506749217,171.49990796471445,132.06668998468245,234.80967537772216,75.79330884510584,124.80680766414987,283.2988648023242,144.76956612546905,311.4441711381072,145.65796255207428,246.26934152534747,245.18388513325706,358.12130596132954,163.43976488499544,408.10019325373514,86.24652658890852,436.1884540756297,268.79577071273377,370.256106589839,188.9907026823763,67.15939904068159,270.7457170013841,408.30302957337716,29.202731154067433,145.59640335433943,50.395422093458386,225.37220888961576,349.504550197177,138.79354323461348,434.1768280703965,284.2917193585269,364.0332377802968,212.40086509775915,87.2240752589557,295.97862145709144,174.7698991311194,71.17104418495809,112.52596172452802,117.23456204305243,159.7018772797852,121.72119211950928,141.25934917495886,16.76633531855403,225.47833389975463,1212.7924228136303
8,414.961334997944,231.92180077790334,351.73350538212634,145.59621724082547,203.2773925497377,129.77291786685825,47.31119149227417,406.65161160828603,41.644883501641615,433.703964349548,274.8210279740544,365.1835917624952,198.88660887024565,77.41903528817792,279.969873541947,228.6076465012858,291.08327564723686,415.9195125282319,9.638314991476621,417.2288554025915,24.972828196663006,152.29286212953468,60.51015529575294,125.80485457074005,87.03458278220131,210.7824723949702,30.39885942374576,156.15142223870717,57.72765304250047,114.83780608032507,220.30490954131537,219.30974788439858,195.32360671459392,242.89130687846884,132.256707244505,171.6756724289099,133.78265523839,235.38474106217996,78.0710314896983,124.83951974930793,283.39137143724406,145.9958655197055,311.6054749341163,145.7389164793981,246.68089229092465,246.37688088049663,358.6410583358027,164.8580707562591,408.22510755671277,88.9445067996877,436.3786547211339,268.8031899430934,370.6508212589976,189.51719535029784,67.7869608224206,270.98891860629215,408.46891733440384,29.335147529668937,146.0982357507479,50.87951766049909,225.38579154673644,349.51301769142304,138.79363315282987,434.26713579056485,285.2812240765309,364.0627781284306,212.70297702733,87.45991327474651,296.1062850209289,175.402458239443,71.29591522438791,115.53947928713856,119.15408376748852,161.43298275757823,123.21079172697186,141.43841204939835,16.910066864122676,225.5227590051231,1250.6761782117756
9,414.9701995728652,232.27719864445234,351.8210946169577,145.95075532979791,203.72547446743448,130.0735815443737,48.74586284573029,406.65430232171974,42.907845205556484,433.70598638271747,275.1659090293128,365.2267961643979,199.49436367753358,78.13695769588493,280.2661077788842,229.1823865157568,291.1476737840821,416.01736621207664,9.715750016407286,417.4328425354836,25.299287263943214,152.69376721421483,61.08149923720409,125.90384354780015,87.07575761804681,210.79515508456558,30.406014360777327,156.25369856273406,57.82404858507971,116.9913556191739,221.7465015337467,219.82185191511158,195.3493018576639,243.19596630712374,135.0404697894663,171.85668666724212,135.52852892316338,235.97576041253606,80.35124023169321,124.87318450863688,283.4865876237348,147.24940335741974,311.7715285989412,145.82239340741387,247.1042353322752,247.60033206881022,359.1757203031014,166.30714314719063,408.3536762418427,91.6424802314893,436.57445199427593,268.8108503263598,371.05704414698016,190.05860234081274,68.42784017321507,271.23955358952713,408.6399918369351,29.471037380111852,146.61355905847464,51.37394281158881,225.39974867224177,349.52177203324675,138.79370570598132,434.360303307907,286.2979110475642,364.09326592505255,213.01409657160235,87.70234423618707,296.23793865860006,176.05196507984815,71.42447668096173,118.56588614306241,121.10054330104116,163.19845132508038,124.72755554270904,141.6228337336253,17.056790824282817,225.56859955490359,1288.5886836140169
10,414.4491961740822,229.28091803738118,350.24168608749744,142.96187650530013,199.5033154620554,127.55493120550209,35.83182507757545,405.8556129760338,31.542135729062085,433.090189720427,271.9024503744224,364.54294886627355,194.35041147727273,72.64068889347557,277.62049428156024,224.7883308490348,290.30579580700226,414.84380597225663,9.379998487582004,415.29195003058817,22.458468793897442,149.55888092806768,56.297412206658954,124.40292608831491,86.7406621866686,209.9670993275922,30.838530431094757,155.21354132632055,56.565103881535585,98.2540033615285,209.48724751642413,215.61265475185127,194.4159016524208,240.82775816632773,111.16731324123545,170.72927404880704,120.96243960649926,230.5014969407608,59.93499805934503,124.5398156604476,282.07475276971877,136.82663384820975,309.9746931697744,144.7562343336897,243.50996803206763,237.62278790318598,354.09396531195006,154.3544000329236,406.61084622663594,67.35807280627888,434.4753183033387,268.27828885453425,367.5391829915355,185.13138466447052,63.26770092827681,268.6335729592237,406.4351178939426,28.545833417264504,142.2342923423348,46.926796286793305,225.04918285694984,348.49290095804395,138.56135862730858,432.9498823266839,277.5622028379276,363.4371504473167,210.10908826855965,86.04094368454149,294.75370371102514,170.76422594716058,70.14556427466634,91.71802859814471,104.4048210414561,148.31381435886428,112.30089512916528,139.9820758225201,16.346103637746847,225.02241158670384,985.3651404069847
