"id","localityNo","year","week","hasReportedLice","hasMechanicalRemoval","hasBathTreatment","hasInFeedTreatment","hasCleanerFishDeployed","isFallow","avgAdultFemaleLice","avgMobileLice","avgStationaryLice","seaTemperature","bathTreatments","inFeedTreatments","cleanerFish","mechanicalRemoval","timeSinceLastChitinSynthesisInhibitorTreatment"
457116,12982,2017,8,true,false,false,true,false,false,0,0.35,1,7,"[]","[{""id"":711109,""treatmentType"":""InFeed"",""startDate"":""2017-02-07T00:00:00"",""endDate"":""2017-02-22T00:00:00"",""entireLocality"":true,""treatmentDetail"":[{""id"":714657,""substanceId"":0,""substance"":{""id"":4,""name"":""Diflubenzuron""}}]},{""id"":711081,""treatmentType"":""InFeed"",""startDate"":""2017-02-07T00:00:00"",""endDate"":""2017-02-22T00:00:00"",""entireLocality"":true,""treatmentDetail"":[{""id"":714624,""substanceId"":0,""substance"":{""id"":4,""name"":""Diflubenzuron""}}]},{""id"":711072,""treatmentType"":""InFeed"",""startDate"":""2017-02-07T00:00:00"",""endDate"":""2017-02-22T00:00:00"",""entireLocality"":true,""treatmentDetail"":[{""id"":714615,""substanceId"":0,""substance"":{""id"":4,""name"":""Diflubenzuron""}}]},{""id"":711127,""treatmentType"":""InFeed"",""startDate"":""2017-02-07T00:00:00"",""endDate"":""2017-02-22T00:00:00"",""entireLocality"":true,""treatmentDetail"":[{""id"":714675,""substanceId"":0,""substance"":{""id"":4,""name"":""Diflubenzuron""}}]},{""id"":711119,""treatmentType"":""InFeed"",""startDate"":""2017-02-07T00:00:00"",""endDate"":""2017-02-22T00:00:00"",""entireLocality"":true,""treatmentDetail"":[{""id"":714667,""substanceId"":0,""substance"":{""id"":4,""name"":""Diflubenzuron""}}]},{""id"":711136,""treatmentType"":""InFeed"",""startDate"":""2017-02-07T00:00:00"",""endDate"":""2017-02-22T00:00:00"",""entireLocality"":true,""treatmentDetail"":[{""id"":714686,""substanceId"":0,""substance"":{""id"":4,""name"":""Diflubenzuron""}}]},{""id"":711144,""treatmentType"":""InFeed"",""startDate"":""2017-02-07T00:00:00"",""endDate"":""2017-02-22T00:00:00"",""entireLocality"":true,""treatmentDetail"":[{""id"":714696,""substanceId"":0,""substance"":{""id"":4,""name"":""Diflubenzuron""}}]}]",,,"7.00:00:00"
457144,13518,2017,8,true,false,false,false,false,false,0.24,0.35,0.12,3.6,"[]","[]",,,
456924,32277,2017,8,true,false,false,false,false,false,0.07,0.19,0.03,5.9,"[]","[]",,,
456930,32297,2017,8,true,false,false,false,false,false,0.12,0.35,0,6.2,"[]","[]",,,
456636,13563,2017,8,true,false,false,false,false,false,0.23,1.77,1.85,6.5,"[]","[]",,,
456844,11800,2017,8,true,false,false,false,false,false,0.28,1.33,2.65,5.16,"[]","[]",,,
456307,12357,2017,8,true,false,false,false,false,false,0.36,0.98,0.04,6.2,"[]","[]",,,
456343,32537,2017,8,true,false,false,false,false,false,0.04,0.2,0.51,4,"[]","[]",,,
456637,29816,2017,8,true,false,false,false,false,false,0.43,1.36,0.34,5.97,"[]","[]",,,
456879,12988,2017,8,true,false,false,false,false,false,0.18,0.36,0.04,5.61,"[]","[]",,,
