"id","localityNo","year","week","hasReportedLice","hasMechanicalRemoval","hasBathTreatment","hasInFeedTreatment","hasCleanerFishDeployed","isFallow","avgAdultFemaleLice","avgMobileLice","avgStationaryLice","seaTemperature","bathTreatments","inFeedTreatments","cleanerFish","mechanicalRemoval","timeSinceLastChitinSynthesisInhibitorTreatment"
454719,11435,2017,7,true,false,false,true,false,false,0.01,0.07,0.02,5.1,"[]","[{""id"":711069,""treatmentType"":""InFeed"",""startDate"":""2017-02-09T00:00:00"",""endDate"":""2017-02-17T00:00:00"",""entireLocality"":true,""treatmentDetail"":[{""id"":714612,""substanceId"":0,""substance"":{""id"":5,""name"":""Emamectin benzoat""}}]}]",,,
455081,36118,2017,7,true,false,false,false,false,false,0.1,0.37,0.05,4.6,"[]","[]",,,
454833,31038,2017,7,true,false,false,false,false,false,0.19,0.52,0.36,5,"[]","[]",,,
454893,11543,2017,7,true,false,false,false,false,false,0.05,0.35,0.15,5.4,"[]","[]",,,
454554,11721,2017,7,true,false,false,false,false,false,0,0,0,8.3,"[]","[]",,,
454755,12361,2017,7,true,false,false,false,false,false,0.1,0.75,0.4,6.6,"[]","[]",,,
454269,33537,2017,7,true,false,false,false,false,false,0.32,0.31,0,5.4,"[]","[]",,,
454579,29016,2017,7,true,false,false,false,false,false,0.15,0.3,0.03,5.8,"[]","[]",,,
454515,11754,2017,7,true,false,false,false,false,false,0.2,0.43,0.1,5.8,"[]","[]",,,
454503,22035,2017,7,true,false,false,false,false,false,0,0.12,0.02,4.9,"[]","[]",,,
454874,32457,2017,7,true,false,false,false,false,false,0.12,0.54,0.55,5,"[]","[]",,,
454702,21336,2017,7,true,false,false,false,false,false,0.1,2.19,3.68,6.3,"[]","[]",,,
454413,31137,2017,7,true,false,false,false,false,false,0,0,0,5.4,"[]","[]",,,
454754,35957,2017,7,true,false,false,false,false,false,0.09,0.24,1.24,3.7,"[]","[]",,,
454526,12007,2017,7,true,false,false,false,false,false,0.15,1.13,0.03,4.4,"[]","[]",,,
454232,14799,2017,7,true,true,false,false,false,false,0.29,1.17,0.42,5.3,"[]","[]",,"{""id"":702686,""entireLocality"":false}",
454811,10338,2017,7,true,false,false,false,false,false,0.08,0.48,0,6.7,"[]","[]",,,
454880,10110,2017,7,true,true,false,false,false,false,0.17,0.24,0.1,4.36,"[]","[]",,"{""id"":702679,""entireLocality"":false}",
