,12,13,14,15,16,17,18,19,23,24,25,26,27,28,29,34,35,36,37,38,39,45,46,47,48,49,56,57,58,59,67,68,69,78,79,89,ground_truth,left_image_key
0,0.03154604418365305,0.5052431051842526,0.24827491420561051,0.41239993915506423,0.3986759187589198,0.27635871536303525,0.09853266905777791,0.23929780985800203,0.5183188409607781,0.25518507325374146,0.422361882865578,0.41742996463800175,0.3000494393308828,0.12563250160178227,0.2562828136188632,0.2789832206098754,0.11335220103395753,0.14112763172349718,0.27563748423393614,0.4356115857369069,0.27273357986868196,0.17245181800963033,0.21149110617741268,0.17465142899465463,0.19839633466609677,0.087371734484975,0.13268367633320027,0.2231892725972835,0.3491013746502551,0.18802755308526756,0.14032322438833963,0.3179318773432261,0.1653625163365576,0.1888789144797455,0.08838236019786405,0.16361209768453963,1957,cjn1gwlme8e690733t3b5fiur
1,0.03243708071123478,0.5076198569919815,,,0.45133270838054046,0.32501177095697703,0.12850172252117623,0.1974681574402247,0.5221723005510797,,,0.46900168016398724,0.3473812010369337,0.1507738956198256,0.2161276025364461,,,0.08889530706550113,0.21916829736195637,0.3900076754052502,0.3122896090657303,,,,,,,,,,0.1437523825420797,0.3350263098122723,0.25651078470411104,0.20753614343509022,0.1380044829426139,0.08081672374790784,5981,cjn1jnr6q9rhl0733t5gapgds
2,,0.43767305085819713,0.1752897390888461,0.31483474999205224,0.31552222065760616,0.2265220229965318,0.09056062363804199,0.20330846106193368,,,,,,,,0.3040332874309177,0.1473500700768464,0.14059065934416637,0.2626708588176065,0.38239500818780064,0.2349199168915863,0.1609165757358438,0.21635094847031197,0.20436072922035248,0.18185585736705343,0.11443107290216838,0.11879100120036182,0.20421750632951666,0.28078787949182654,0.1291963258318758,0.12407903806021144,0.25440148946771446,0.1227207946041596,0.15191935553319147,0.10676748538172702,0.15367177783900282,2121,cjn1hvageu7my0710ouw5kfr4
3,0.023349379796805316,0.5742566345412743,0.27574866281524424,,9.259895733797913,0.4459192451425939,0.09695986962841438,0.22331305924492043,0.5876936275264002,0.28850667548401276,,9.273450224955859,0.44780875655619357,0.11881981741740244,0.24199484143463146,0.30881237071404777,,8.889880365613683,0.7429322931197061,0.5581975007031054,0.37450443559774127,,9.124451754767168,0.4894341008169479,0.26897982369154366,0.10253014609879406,,,,,9.580590229857938,9.235930274629874,9.134661056202903,0.42790062389490324,0.4642242721895188,0.18680377266647782,3164,cjn1iiao9950f0733tlsfxwi3
4,0.024798077983989295,0.5442298389839125,0.27207730434387695,0.4629172488227735,0.4388271160605393,0.3294067845520281,0.3213081384986354,0.2506240162670235,0.5623626785849642,0.2884216106366967,0.48153579365584986,0.46055054977361665,0.35374603599405785,0.3358012971484224,0.27193141844686936,0.3272654883273824,0.18426812433229428,0.1633261834043437,0.31963428776130187,0.6088308885644168,0.304188554486204,0.20140019279381313,0.2593523227713731,0.2202669103360151,0.33247443643363794,0.12235493286917276,0.18152494289767268,0.2552143010210468,0.46073408993298354,0.23318094853861895,0.16320349618314298,0.4819503752128234,0.19220854241806834,0.3377914882816746,0.13024474504923556,0.35008694267450563,3164,cjn1i8x0luegh07107xek2j2j
5,,0.5045099703806653,0.3149165704470892,0.4389210337562544,0.414821473141686,0.2891243147840017,0.0924112666868356,0.22986192075619272,,,,,,,,0.2857885446852511,0.0789601655663279,0.15186149427540593,0.30506380901253954,0.46891965422106197,0.2892557569109186,0.20789274235995944,0.24253836106497134,0.2435215961662377,0.30686496676521385,0.1520509693111925,0.1343024743072679,0.26217998245948015,0.40934477134911346,0.22459088432631186,0.16405120618651417,0.3592014521178582,0.19083382465421972,0.21507650627582303,0.11603616553490262,0.18947010609232157,3949,cjn1h79eitw4j0710x8wui6mx
6,0.03039558079009716,0.5508363499444657,,0.44295024212335393,0.45411030127855384,0.3287597124233186,0.12855537535631678,0.2492081226772488,0.5713519808094512,,0.4589541674235992,0.4754499954520387,0.3500493466215476,0.149284790223327,0.268710998502997,,0.14485534632941338,0.123316937172071,0.2778676873758106,0.46617314869712406,0.3099019865634916,,,,,,0.12123775095544884,0.20871944884356167,0.36664083039614515,0.2063226928729695,0.1563148031058153,0.35616875566744555,0.2080061237102897,0.21371466577353754,0.10657957104804065,0.16112077506854444,2773,cjn1ij3fcuk800710lvt0kw5u
7,0.015173709393400733,0.5469077711961606,0.2936736687696604,0.4701606336952092,0.44741884853738373,0.3118325717223067,0.14351696184889068,0.21901079588007938,0.5547601055860155,0.3039045431318933,0.4793009024155668,0.45736688510819706,0.3231792131166242,0.1550130117622433,0.2288360326955138,0.2772958211575277,0.10648506757650508,0.15381164085703627,0.3268017111771869,0.4688983894387111,0.3326348080156196,0.1836880438418586,0.19927071693545717,0.18709221135601364,0.23907648787641214,0.10073742894881348,0.1242268432305546,0.26954814419408857,0.3977422705839064,0.25713846128958306,0.18086008618140048,0.344178913972236,0.2303428846569396,0.18190797178779594,0.14180801447954872,0.14890576621112434,3164,cjn1iap4w90zc0733pgg201na
8,0.03581991635190707,0.5903822101426649,0.30646797563815653,0.5147051242253975,0.47977501228770036,0.3079161142143033,0.11538159015706494,0.2410536731657661,0.6047629554513873,0.3221442293304019,0.5322913388720422,0.5035550892922639,0.33461359631191745,0.12797078136169515,0.26295187063297276,0.2862439978587038,0.1130067871646317,0.2009298974361301,0.36655628544977364,0.6039471374646606,0.3603617138255455,0.21120765225673738,0.21256997662838645,0.1797933898978243,0.33793000838393383,0.0971898873876009,0.13544475863242053,0.3011300464354921,0.5394357554596226,0.2858424822146361,0.2078905186768902,0.4825874416645851,0.24147143332324572,0.2848947470337345,0.11145430629988773,0.2546229251435469,4480,cjn1hr43i8rzd07330zi6zm21
