,0,0-1,0-2,0-3,0-4,0-5,0-6,0-7,1-2,1-3,1-4,1-5,1-6,1-7,2-3,2-4,2-5,2-6,2-7,3-4,3-5,3-6,3-7,4-5,4-6,4-7,5-6,5-7,6-7,breadth,date,kfactor,length,project_name,weight,width
682,700.0,0.1085496789819752,0.2309925996939937,0.43369384969775515,0.3858946390185761,0.21906487238800498,0.1547602058797325,0.493721188340888,0.2395951437724069,0.398821366733533,0.33937825418211237,0.14676682908846148,0.18352844960923556,0.45455987809009823,0.2310361045671777,0.20362301919488054,0.17555255587564084,0.3817488019615986,0.2891674751839107,0.071698563554019,0.260842189781269,0.5652064000777293,0.06236495844438668,0.1969376349496324,0.5122329827240018,0.11646690636265576,0.32447338731550374,0.3131248663215625,0.6242548383335716,95.0,2019-05-02,1.6701818184223902,637.0,2019-05-02: GTSF Phase I Keypoint Annotations,4317.0,165.0
683,701.0,0.0980432944677846,0.21128067186768928,0.4223156965144119,0.37954776647501975,0.20258013811496453,0.1391687215800389,0.4591072632433563,0.21586443484588458,0.39337423581077924,0.34187197281212345,0.1384437775097161,0.19161354096149824,0.4284462308470524,0.22177045487122451,0.19287039827341232,0.14787449068494177,0.34780460179326034,0.2606459049410548,0.06604744408010417,0.2637831500113404,0.5586936538370989,0.05062388930761758,0.20820872014892286,0.5125652904616264,0.10797863387091439,0.32386662176521436,0.2984812980418757,0.5966317925328303,77.0,2019-05-02,1.3424031086302377,610.0,2019-05-02: GTSF Phase I Keypoint Annotations,3047.0,136.0
684,702.0,0.1127645894176022,0.2431203231675676,0.46555042498911403,0.41521445793642625,0.2311180239263408,0.16410010562798918,0.5160967022347678,0.24021258897651773,0.42761611783960335,0.36296878628365686,0.15085076744239156,0.1954612814710936,0.4790165885191089,0.23371216341370712,0.20525213553319982,0.17133170901821124,0.4028387439921654,0.28424160300084866,0.08174013567695407,0.29631310843229464,0.6143018820717439,0.05793858947894241,0.22510113256332082,0.5547980534342971,0.12902206550700235,0.34517034868559215,0.3495823352014605,0.6648270414185546,102.0,2019-05-02,1.5405382715869134,668.0,2019-05-02: GTSF Phase I Keypoint Annotations,4592.0,150.0
685,703.0,0.11199498502766757,0.22747666275937878,0.4383541238999926,0.3887409902982591,0.2251218668650731,0.17401344300709098,0.494547085821564,0.23149763447369834,0.3973285460902383,0.33561145806808196,0.15014559083479032,0.19805156468758672,0.4529147935075766,0.23336219109939796,0.20403615320258783,0.16159131870234342,0.3892016760904879,0.2863868075750197,0.07513108157421713,0.25418295114696754,0.5874192581821583,0.056340810254955506,0.18775261241493088,0.5274609737725633,0.12330499176779425,0.3448722874738785,0.3082228633340529,0.643379822355674,87.0,2019-05-02,1.6446431419026246,636.0,2019-05-02: GTSF Phase I Keypoint Annotations,4231.0,157.0
686,704.0,0.11367067457943608,0.2414213040699922,0.452152693390147,0.4285937607170576,0.23073246122520202,0.14428668695727181,0.5074255066574896,0.25327901978567907,0.42409649889375023,0.38882871525031115,0.15592043817831924,0.18096725271904113,0.481069042986602,0.22562504658814536,0.2235448728935661,0.18297745335183604,0.38456516512017225,0.2792333628186422,0.08104735080772395,0.2825078713489358,0.5875814353025439,0.07816286408178384,0.24293382094596247,0.5575873319366605,0.10327970166640979,0.33552999424280644,0.34003184904305206,0.6431037823915724,102.0,2019-05-09,1.817743335085384,657.0,Automated keypoints detection,5155.0,188.0
687,705.0,0.08778959037902043,0.21204559713671792,0.40501605841108357,0.35242512364334083,0.18501006575575193,0.17281727357279275,0.43819825527582035,0.21077748406543345,0.36538371062854486,0.30613880407357613,0.11896009017492386,0.21146608050668605,0.3987251991167277,0.22972249293707345,0.1965912204667079,0.16180184921939852,0.3812119945482787,0.2509054201865508,0.06419594237299904,0.2527376460303326,0.5712566098701453,0.05978690744617682,0.1908842460687392,0.5147044956383345,0.10617157646155047,0.3304099776848506,0.2867053561115043,0.6035917531374824,82.0,2019-05-09,1.31842727952763,584.0,Automated keypoints detection,2626.0,133.0
688,706.0,0.7314842114284148,0.9741166307001528,3.6432219939657227,0.7596660902832159,0.737801453761496,0.6925821945099265,3.6726547414468205,0.30374728853948885,4.343223087087283,0.31470034409100234,0.13129953996994623,0.17723200230802422,4.3699499108986535,4.553760193531269,0.3138660626473289,0.26727742050609515,0.4411641303166008,4.577193416887614,4.262963617172877,4.313255435693337,4.3269257028905646,0.07605468782818714,0.18734759263716572,0.4748036412518652,4.284651121571896,0.3024026364698969,4.337883842807344,4.356422485979835,70.0,2019-05-09,1.327270511540111,543.0,Automated keypoints detection,2125.0,122.0
689,707.0,0.09942878419470401,0.23179810447287785,0.4511107301963577,0.3864584958852462,0.21250392375332727,0.15187656451095502,0.48200057557202813,0.23839287082336902,0.4272893169231528,0.34817820354803547,0.15060572779633233,0.19338011379321327,0.4598751814670741,0.23212640465799544,0.2018379500087947,0.164436848992191,0.3809165059233606,0.26098306529734167,0.10583838329847653,0.288663159581234,0.5998382465145684,0.03336683125514257,0.20124525214194558,0.5309179280704217,0.1334340236146479,0.34139984831197345,0.3212206607531738,0.6313651450700184,83.0,2019-05-09,1.3157695606729796,635.0,Automated keypoints detection,3369.0,142.0
690,708.0,0.12184990703937155,0.23612544422719442,0.4537645872276336,0.3962145435285337,0.2322636423160587,0.17150950864707737,0.5067540437897274,0.2369372421679059,0.4153550482934546,0.34462288374469646,0.15135898842881218,0.21974575681533282,0.4693666316821056,0.23043014605786172,0.18866108461112738,0.18271352200058022,0.40052616936303,0.2772768454928843,0.09293465446092775,0.3112299614901322,0.6045552232903081,0.07740476975187796,0.22537148985287236,0.5474676662236727,0.13007219210612123,0.3679060363755834,0.35032002308236443,0.6639619848853463,97.0,2019-05-09,1.5214157364213092,668.0,Automated keypoints detection,4535.0,180.0
691,709.0,0.6157291312438795,0.5583843304669679,0.6007901036525453,0.5675477910783067,0.6029045413152698,0.6140030017916197,0.5674261603743594,0.19761386484312302,0.3675397718280903,0.34678085095614025,0.14277774541832575,0.18741556262625103,0.4222572111962051,0.19213504752798238,0.19395250215727175,0.12138420457879995,0.3430049520901879,0.2432580406371553,0.0708064159697561,0.23646754927832914,0.5299874206091093,0.07373732548901558,0.2113090606672715,0.5107569803046926,0.0961603929592844,0.32438824143369593,0.2941069183026183,0.5757467368709698,82.0,2019-05-09,1.3112370434447094,597.0,Automated keypoints detection,2790.0,140.0
692,710.0,0.09612347850499825,0.21327597202406656,0.3948555852076598,0.36508427043515096,0.196032049668497,0.16352499592709585,0.44134031547425473,0.20937282933623944,0.3565847400670126,0.3142034023854856,0.11882768657464463,0.21621398755420124,0.40675307494421054,0.20891594909662306,0.18976094197077023,0.16964642231548344,0.3733792431807149,0.239288492480993,0.08839523567912962,0.25357455951004654,0.5566188771979522,0.07324338509303087,0.2054473868209841,0.5210949609557607,0.11259844470031269,0.3349028474938854,0.30607355771595934,0.602959153842685,81.0,2019-05-09,1.056109405138336,632.0,Automated keypoints detection,2666.0,145.0
693,711.0,0.7543635838002571,0.7000001058984804,0.8523414640369062,0.8319885298629368,0.7465218044075319,0.6114125497133767,0.878857713770427,0.25866712219913446,0.46613780448741454,0.39056635516637506,0.15786288530418555,0.27301172703182414,0.5073346470300366,0.2666637708026565,0.23110586643868256,0.19138173940951028,0.4254734944114896,0.3072709286963263,0.09324833403004319,0.32969808339457596,0.6776499032332557,0.04203075656181709,0.24611970256955037,0.6146453456738474,0.1276665599157397,0.3933863584421706,0.36960167367538355,0.7194162316063016,96.0,2019-05-09,1.6132116140700954,696.0,Automated keypoints detection,5439.0,170.0
694,712.0,0.12275490061758243,0.22040926576712438,0.43447138107658717,0.3939297015284497,0.21344746764475414,0.15939452878955035,0.5241896007119903,0.2461174418410594,0.4214091326901306,0.36321019293354495,0.14179535515744696,0.17728675936179752,0.5043924833983793,0.24727308308696944,0.2177104582566959,0.1874456044194505,0.3632901262305465,0.31618481360741135,0.08149732234128942,0.29178904308317555,0.578806244592941,0.1373283133466101,0.22776781485821437,0.5273629447718235,0.15761918870057798,0.3169063995511963,0.37555511617665255,0.6586779524039537,96.0,2019-05-09,1.4694884196387816,664.0,Automated keypoints detection,4302.0,174.0
695,713.0,0.11464706687742822,0.24625667075830848,0.44666986658812385,0.3866974983337913,0.24991738356651183,0.16560346265359796,0.49455634606112375,0.21703382593562046,0.3861312720362142,0.3149947876493084,0.1580265787215813,0.2319247874726349,0.4341555165823657,0.21055064236149593,0.17858785488878157,0.14929284008376145,0.40840784703776417,0.2643196793323398,0.09138225151836658,0.24903166389567935,0.6053136716268966,0.07189775812026304,0.1830780517635046,0.5410416653305183,0.12417256062286988,0.38410419751479097,0.30358002675028056,0.6545492667144847,78.0,2019-05-09,1.3483089539285849,645.0,Automated keypoints detection,3618.0,138.0
696,714.0,0.09355862113873192,0.211106430310309,0.3963180423618088,0.3491806282842324,0.19696197659963366,0.14241372618692902,0.44474422266348695,0.20569916770037858,0.3616500717135295,0.30441069381780356,0.13245545773254247,0.1950305753128684,0.4108816501017745,0.19732442337444187,0.16668130294492545,0.1401461387621827,0.35054890048179177,0.25289320796468745,0.06836943191079443,0.23811017881318342,0.5365726871089606,0.07670271947746696,0.17789031234867908,0.48629500736657855,0.13045719690605856,0.32429336600658415,0.28506012749692566,0.5863021545563389,72.0,2019-05-09,1.1755121402239754,589.0,Automated keypoints detection,2402.0,116.0
697,715.0,0.08065472523954086,0.17224272795296475,0.3395106147979897,0.29180267484707306,0.1683151059718337,0.17408220886658868,0.38972596829531125,0.18034604059585563,0.32068319901220443,0.26764159709721597,0.1346581664552772,0.18653628115214058,0.3650367061410042,0.18078090784632492,0.14897728939365656,0.11945372081915488,0.32516387027754673,0.22974108009267744,0.0597859866608084,0.1995017619931643,0.490183045577829,0.06766333009759123,0.14196249094097055,0.44332873652432425,0.11600733302919114,0.31885532168404135,0.25154371931284014,0.5292349332198838,71.0,2019-05-09,1.298769042954004,515.0,Automated keypoints detection,1774.0,124.0
698,716.0,0.12386907403983953,0.21007802300662115,0.4239569461920463,0.3559599781916166,0.21207005611802385,0.165740123933096,0.45745177274542603,0.21497628349050085,0.37993192921552543,0.2970889460093591,0.14228762598693273,0.2416434630468271,0.40644895740969805,0.22621489166739273,0.18179187245641293,0.14892036109692838,0.3684624783183965,0.2654516500333376,0.09178709754209635,0.26262160515525035,0.5822036747167764,0.052006263446292736,0.17743730646705005,0.5100365645045319,0.11987237878093493,0.3462390571978116,0.2960488125534498,0.6177048466310199,80.0,2019-05-09,1.4934304519267505,594.0,Automated keypoints detection,3130.0,136.0
699,717.0,4.0797948913368485,0.21204482657946475,0.40434314216965545,0.37609597337372713,0.21296571961650612,0.14246064459894517,0.45767729696549614,4.088683641455202,4.102820352112048,4.04376172535454,4.084466405069052,4.08032502424884,4.0547463874808845,0.19788450259109852,0.1864177179006134,0.13270719841654377,0.353811060881614,0.250877581186522,0.07833886901502482,0.23608058057024392,0.5424737590684213,0.07745328926901215,0.1959253638441376,0.5091135278060364,0.10793413586982169,0.33093728026521246,0.29603924197762727,0.5963960629038607,75.0,2019-05-09,1.0662937957988523,619.0,Automated keypoints detection,2529.0,120.0
700,718.0,0.1001535705146294,0.2165478927510424,0.41422481708313097,0.3778731317128027,0.19893936120538308,0.21521848707249353,0.45513302508756737,0.22755670437244874,0.39727950168233295,0.35041442516506005,0.1459757572275096,0.23007547757974237,0.4336783301144456,0.21362637980753124,0.1953034970093981,0.15087964557890537,0.3999235501501729,0.24906263920352006,0.062147221762382,0.25991736569340285,0.6003664528519885,0.06414808215465899,0.2078906864177592,0.5621173476414223,0.10646135333911462,0.36961119049458324,0.2979466387367999,0.6293568848562565,81.0,2019-05-09,1.4744318313960019,586.0,Automated keypoints detection,2967.0,143.0
701,719.0,0.09738071480714099,0.20595451235211074,0.4043425576374955,0.37201813331287237,0.2146683398524909,0.14761901967247293,0.4382754088403213,0.21870407928337057,0.3939208982685791,0.34684188047161335,0.16103256863376425,0.1804662981907442,0.4280070212065953,0.2050230335025705,0.19705534610740266,0.14300274804309568,0.3503567991977609,0.23843588158519866,0.08649142873189429,0.25653920810661157,0.5491288979373758,0.034453511827069495,0.21057542760773723,0.5133529152690869,0.10781234960113723,0.3338090510732035,0.28938535745152805,0.5833482943085867,85.0,2019-05-09,1.443384365675416,624.0,Automated keypoints detection,3507.0,139.0
702,720.0,0.08722774821344587,0.2341198037201322,0.3254748163121379,0.2893203980864677,0.16239836340344319,0.17020818899116347,0.35613706626276304,0.2603174159810721,0.31268296454799416,0.2649639325888352,0.13884995862163632,0.19375489127990403,0.34077229826242583,0.24144424296826478,0.22296408544041016,0.14802702345789248,0.3951233353823949,0.2940875968294184,0.06181114547371041,0.23060440408977248,0.48636403242063314,0.055455715317881016,0.18076725961892406,0.44768043115733036,0.1009941457217232,0.31546214456945054,0.27498627412682963,0.5100742708118223,66.0,2019-05-09,1.4536605809579959,501.0,Automated keypoints detection,1828.0,115.0
703,721.0,0.09374268305533678,0.2209917128970267,0.43706986366443235,0.36824691717982755,0.2118231264575865,0.152171358765387,0.45975102859432937,0.22942888287813978,0.4135616609047357,0.3304230545632134,0.15174696510357086,0.19271675102090915,0.435449751582099,0.2314729748711094,0.20031319032501244,0.16651872785485122,0.3699188863051249,0.25412987851018076,0.1096352181503905,0.276149972116541,0.586509428581977,0.022920102928049916,0.183558551908471,0.5137690904201873,0.1248622492327615,0.342674396914385,0.2964753593442356,0.6091901121879022,83.0,2019-05-09,1.350105684577396,631.0,Automated keypoints detection,3392.0,133.0
704,722.0,0.09873854966134468,0.19786018384015,0.3946529226520586,0.3339648919710764,0.1822557376142998,0.17757537809603421,0.45496989641373997,0.18258449029173074,0.3497748017336784,0.2810792932155334,0.10807979225809752,0.20513728697006697,0.40689858374579135,0.21293123015969662,0.1683352778652925,0.13270753203701138,0.34110819586961705,0.2658956526558094,0.07359802429774977,0.2475180900182748,0.5381523937010059,0.07724859272498025,0.1761678431536605,0.47458248690411,0.13780541417344852,0.30958814015885444,0.30602317084035685,0.5872644361183763,72.0,2019-05-09,1.181951179419742,575.0,Automated keypoints detection,2247.0,121.0
705,723.0,0.09398399318866918,0.21259735428463533,0.40028188094904327,0.3505640701760265,0.19951069157436246,0.1545618665689087,0.44650255274349354,0.2153365088864464,0.37734862819402265,0.3137651628993191,0.13754153386469825,0.19451401841425398,0.42589783707615425,0.20753386299079646,0.17873813101022984,0.14889141641184636,0.35031676855514265,0.24086270865138312,0.07991191167386101,0.2701068174137693,0.5461760029563089,0.07032262569869997,0.20106695407615408,0.49260781735031406,0.1340330266240427,0.31284893548193055,0.31025883158997386,0.5870236920163231,81.0,2019-05-09,1.3512027556862598,589.0,Automated keypoints detection,2761.0,134.0
